taxonID,locality,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source,occurrenceRemarks
alien_species_cyprus:taxon:0844b3437f6733783a432de215866800,Cyprus,CY,present,introduced,established,ballastWater,2016/2016,"Fyttis G, Zervoudaki S, Sakavara A, Sfenthourakis S (2023) Annual cycle of mesozooplankton at the coastal waters of Cyprus (Eastern Levantine basin). Journal of Plankton Research 45(2): 1-20. https://doi.org/10.1093/plankt/fbac075",
alien_species_cyprus:taxon:086d110e6a8d268059862c1ccdccebe4,Cyprus,CY,present,introduced,widespreadInvasive,fisheryInTheWild,1986/2025,"Hobbs HH III, Jass J, Huner JV (1989) A review of global crayfish introductions with particular emphasis on two North American species (Decapoda, Cambaridae). Crustaceana 65: 299-316.Savvides P, Louca V, Sfenthourakis S (2015) Competition for shelter occupancy between a native freshwater crab and an invasive crayfish. Aquatic Ecology 49: 273–278. https://doi.org/10.1007/s10452-015-9522-7Department of Environment (2019) Invasive Alien Species Regulation: Cyprus Reporting. Department of Environment, 20-22 28th Octovriou Ave, 2414 Engomi, Lefkosia, European Environment Agency. https://cdr.eionet.europa.eu/cy/eu/ias/envxl7o6gPapatheodoulou A, Martinou AF, Klonis P, Tricarico E, Chartosia N, Lucy FE, Hadjistylli M (2021) Distribution of two invasive alien species of Union concern in Cyprus inland waters. BioInvasions Records 10(3): 730–740. https://doi.org/10.3391/bir.2021.10.3.23http://biodiversitycyprus.blogspot.com/2015/10/procambarus-clarkii-girard-1852.html","Date of last observation based on trapped specimens (leg. Ross Sparrow, Paphos)"
alien_species_cyprus:taxon:0876f39bf196fb2f4ef1bda5ecf7e076,Cyprus,CY,present,uncertain,,corridor,1992/1994,"Argyrou M, Demetropoulos A, Hadjichristophoru M (1999) Expansion of the macroalga Caulerpa racemosa and changes in soft-bottom macrofaunal assemblages in Moni Bay, Cyprus. Oceanologica Acta 22: 517-528.",
alien_species_cyprus:taxon:0885a5bae271861d57de721013725e26,Cyprus,CY,present,introduced,,ballastWater,1997/1998,"Çinar ME (2005) Polychaetes from the coast of northern Cyprus (eastern Mediterranean Sea), with two new records for the Mediterranean Sea. Cahiers de Biologie Marine 46: 143-159.Katsanevakis S, Tsiamis K, Ioannou G, Michailidis N, Zenetos A (2009) Inventory of alien marine species of Cyprus (2009). Mediterranean Marine Science 10(2): 109-134. https://doi.org/10.12681/mms.113",
alien_species_cyprus:taxon:0885a5bae271861d57de721013725e26,Cyprus,CY,present,introduced,,hullFouling,1997/1998,"Çinar ME (2005) Polychaetes from the coast of northern Cyprus (eastern Mediterranean Sea), with two new records for the Mediterranean Sea. Cahiers de Biologie Marine 46: 143-159.Katsanevakis S, Tsiamis K, Ioannou G, Michailidis N, Zenetos A (2009) Inventory of alien marine species of Cyprus (2009). Mediterranean Marine Science 10(2): 109-134. https://doi.org/10.12681/mms.113",
alien_species_cyprus:taxon:08c39c689bb20b3199cdd2debc79dfad,Cyprus,CY,present,introduced,casual,foodContaminant,2015/2015,"Gözüaçık, C., Güllü, M., Konuksal, A., Yücel, A. & Hekimhan, H. 2015. Insect species of stored cereal in Northern Cyprus [Poster presentation]. Conference: 2nd International Symposium for Agriculture and Food Ohrid, Republic of Macedonia",Data on distribution and date of first and last observation unavailable.
alien_species_cyprus:taxon:08c4c242abe6ef1bae8919b613f96a73,Cyprus,CY,doubtful,uncertain,casual,foodContaminant,1935/1935,"Georghiou, G. P. 1977. The insects and mites of Cyprus. With emphasis on species of economic importance to agriculture, forestry, man and domestic animals. Benaki Phytopathological Institute. Kiphissia, Athens Greece 347 pp.",Data on distribution and date of last observation unavailable.
alien_species_cyprus:taxon:08c4c242abe6ef1bae8919b613f96a73,Cyprus,CY,doubtful,uncertain,casual,transportationHabitatMaterial,1935/1935,"Georghiou, G. P. 1977. The insects and mites of Cyprus. With emphasis on species of economic importance to agriculture, forestry, man and domestic animals. Benaki Phytopathological Institute. Kiphissia, Athens Greece 347 pp.",Data on distribution and date of last observation unavailable.
alien_species_cyprus:taxon:08cc11631cea28fa1c8f5b450431604c,Cyprus,CY,present,introduced,casual,parasitesOnAnimals,,"Gambles, R. M. 1939. A list of parasites recorded from the domestic and wild animals and birds of Cyprus. Cyprus Agricultural Journal 34: 29-32. | Le Riche PD, Altan Y, Cambell JB, Efstathiou GC (1974) Ticks (Ixodoidea) of domestic animals in Cyprus. Bulletin of Entomological Research 64: 53-63  | Georghiou GP (1977) The insects and mites of Cyprus. With emphasis on species of economic importance to agriculture, forestry, man and domestic animals. Benaki Phytopathological Institute. Kiphissia, Athens, Greece, 347 pp.",Date of first and last observation unavailable
alien_species_cyprus:taxon:0907fa0580670fd79df3035ae8381faa,Cyprus,CY,doubtful,uncertain,,,,"Martinou, A., Pescott, O., Michailidis, N., Zenetos, A., Jenna Wong, L. & Pagad, S. 2020. Global Register of Introduced and Invasive Species - Cyprus. Version 1.8. Invasive Species Specialist Group ISSG. Checklist dataset https://doi.org/10.15468/uryl57 a","Data on distribution, introduction pathways and date of first and last observation unavailable"
alien_species_cyprus:taxon:09636ec60968abf2a5e9625e63283057,Cyprus,CY,present,introduced,cultivated,ornamentalNonHorticulture,,"Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus.Christofides Y (2017) Illustrated flora of Cyprus. Yiannis Christofides, Cyprus, 383 pp.",
alien_species_cyprus:taxon:097b36445d8b4f125d66cc89ff052a20,Cyprus,CY,present,uncertain,established,,2009/2017,"Müller GC, Prozorov AM, Traore MM, Revay EE, Hogsette JA, Kline D, Chaskopoulou A, Prozorova TA, Volkova JS, Diarra RA, Petrányi G, Schneider T, Beck RH-T, Ignatev N, Yakovlev RV, Cui L, Schlein Y (2023) The Tabanidae (Diptera) of the Greek islands and Cyprus: An annotated checklist with remarks on ecology, zoogeography, and new records on the East Mediterranean fauna. Ecologica Montenegrina 67: 45-65. https://doi.org/10.37828/em.2023.67.7",
alien_species_cyprus:taxon:0998702f93971e3e7ba61f1d2da52c4e,Cyprus,CY,present,introduced,cultivated,horticulture,1923/,"Meikle RD (1985) Flora of Cyprus, Vol. 2.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",
alien_species_cyprus:taxon:0998702f93971e3e7ba61f1d2da52c4e,Cyprus,CY,present,introduced,cultivated,ornamentalNonHorticulture,1923/,"Meikle RD (1985) Flora of Cyprus, Vol. 2.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",
alien_species_cyprus:taxon:09a5fd4ac4b9a6389c8c064128746d7c,Cyprus,CY,present,introduced,casual,horticulture,2019/2019,Hand R (2020) Various noteworthy records of flowering plants in Cyprus (1996–2019) and some status clarifications. Cypricola 15: 1-11.,
alien_species_cyprus:taxon:09c5e7fe6a496894bcddff95e32e0e36,Cyprus,CY,present,introduced,,ballastWater,1997/2020,"Cinar ME (2005) Polychaetes from the coast of northern Cyprus (eastern Mediterranean Sea), with two new records for the Mediterranean Sea. Cahiers de Biologie Marine 46(1): 143-161.Katsanevakis S, Tsiamis K, Ioannou G, Michailidis N, Zenetos A (2009) Inventory of alien marine species of Cyprus (2009). Mediterranean Marine Science 10(2): 109-134. https://doi.org/10.12681/mms.113Rousou M, Langeneck J, Apserou C, Arvanitidis C, Charalambous S, Chrysanthou K, Constantinides G, Dimitriou PD, García Gómez SC, Hadjieftychiou SI, Katsiaras N, Kleitou P, Kletou D, Küpper FC, Louizidou P, Martins R, Moraitis ML, Papageorgiou N, Papatheodoulou M, Petrou A, Xevgenos D, Vasiliades L, Voultsiadou E, Chintiroglou CC, Castelli A (2023) Polychaetes (Annelida) of Cyprus (Eastern Mediterranean Sea): An Updated and Annotated Checklist including New Distribution Records. Diversity 15(8): 941. https://doi.org/10.3390/d15080941",
alien_species_cyprus:taxon:09c5e7fe6a496894bcddff95e32e0e36,Cyprus,CY,present,introduced,,hullFouling,1997/2020,"Cinar ME (2005) Polychaetes from the coast of northern Cyprus (eastern Mediterranean Sea), with two new records for the Mediterranean Sea. Cahiers de Biologie Marine 46(1): 143-161.Katsanevakis S, Tsiamis K, Ioannou G, Michailidis N, Zenetos A (2009) Inventory of alien marine species of Cyprus (2009). Mediterranean Marine Science 10(2): 109-134. https://doi.org/10.12681/mms.113Rousou M, Langeneck J, Apserou C, Arvanitidis C, Charalambous S, Chrysanthou K, Constantinides G, Dimitriou PD, García Gómez SC, Hadjieftychiou SI, Katsiaras N, Kleitou P, Kletou D, Küpper FC, Louizidou P, Martins R, Moraitis ML, Papageorgiou N, Papatheodoulou M, Petrou A, Xevgenos D, Vasiliades L, Voultsiadou E, Chintiroglou CC, Castelli A (2023) Polychaetes (Annelida) of Cyprus (Eastern Mediterranean Sea): An Updated and Annotated Checklist including New Distribution Records. Diversity 15(8): 941. https://doi.org/10.3390/d15080941",
alien_species_cyprus:taxon:09c5e7fe6a496894bcddff95e32e0e36,Cyprus,CY,present,introduced,,corridor,1997/2020,"Cinar ME (2005) Polychaetes from the coast of northern Cyprus (eastern Mediterranean Sea), with two new records for the Mediterranean Sea. Cahiers de Biologie Marine 46(1): 143-161.Katsanevakis S, Tsiamis K, Ioannou G, Michailidis N, Zenetos A (2009) Inventory of alien marine species of Cyprus (2009). Mediterranean Marine Science 10(2): 109-134. https://doi.org/10.12681/mms.113Rousou M, Langeneck J, Apserou C, Arvanitidis C, Charalambous S, Chrysanthou K, Constantinides G, Dimitriou PD, García Gómez SC, Hadjieftychiou SI, Katsiaras N, Kleitou P, Kletou D, Küpper FC, Louizidou P, Martins R, Moraitis ML, Papageorgiou N, Papatheodoulou M, Petrou A, Xevgenos D, Vasiliades L, Voultsiadou E, Chintiroglou CC, Castelli A (2023) Polychaetes (Annelida) of Cyprus (Eastern Mediterranean Sea): An Updated and Annotated Checklist including New Distribution Records. Diversity 15(8): 941. https://doi.org/10.3390/d15080941",
alien_species_cyprus:taxon:0a0c5e92f8785497a3591fb2070f8897,Cyprus,CY,present,introduced,,fisheryInTheWild,2001/,"Elvira B (2001) Identification of non-native freshwater fishes established in Europe and assessment of their potential threats to the biological diversity. Convention on the conservation of European Wildlife, 21st meeting.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/","Date of earliest observation unknown, earliest publication year used"
alien_species_cyprus:taxon:0a12f26160f11b79a2ca8211a19b4834,Cyprus,CY,present,introduced,invasive,horticulture,1956/1956,"Meikle RD (1985) Flora of Cyprus, Vol. 2.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",
alien_species_cyprus:taxon:0a12f26160f11b79a2ca8211a19b4834,Cyprus,CY,present,introduced,invasive,ornamentalNonHorticulture,1956/1956,"Meikle RD (1985) Flora of Cyprus, Vol. 2.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",
alien_species_cyprus:taxon:0a12f26160f11b79a2ca8211a19b4834,Cyprus,CY,present,introduced,invasive,otherTransport,1956/1956,"Meikle RD (1985) Flora of Cyprus, Vol. 2.EASIN (2023) European Commission Joint Research Centre: European Alien Species Information Network (EASIN). https://easin.jrc.ec.europa.eu/",
alien_species_cyprus:taxon:0a5db1df5961da42e44f17a607d21951,Cyprus,CY,present,introduced,,unaided,2014/2014,"Iglesias S, Frotte L (2015) Alien marine fishes in Cyprus: update and new records. Aquatic Invasions 10: 425-438.",
alien_species_cyprus:taxon:0a8bb964de613d97f4ab9f0be46c4224,Cyprus,CY,present,introduced,cultivated,ornamentalNonHorticulture,2002/2025,"Tsintides T, Hadjikyriakou GN, Christodoulou CS (2002) Trees and shrubs in Cyprus. Foundation Anastasios G. Leventis—Cyprus Forest Association, Nicosia, Cyprus.Christofides Y (2017) Illustrated flora of Cyprus. Yiannis Christofides, Cyprus, 383 pp | Chatzikyriakou G (2009) Simvoli sti meleti tis chloridas tis Kyprou. Dasoponos 38: 7-10. | Gennadios P (2015) Cultivated exotic plants. Dasponos 63: 7-11.",
alien_species_cyprus:taxon:0a9b8bd494e4bf57bf9949fcade57b73,Cyprus,CY,present,uncertain,established,foodContaminant,/2023,EnaliaPhysis (2021) Arthropod Faunal Diversity of Cyprus http://enaliaphysis.org.cy/arthropod-faunal-diversity-of-cyprus/ (currently unavailable) [Accessed 15.04.2021],Date of first observation not known. Data on last observation based on iNaturalist: https://www.inaturalist.org/observations/183099398
alien_species_cyprus:taxon:0b894a44e2e4583aeaf84afd69b5b523,Cyprus,CY,present,introduced,casual,horticulture,1970/1993,"Georgiades C (1995) Η επιγενής χλωρίδα της Κύπρου. Ταξινομική, χλωριδικά, φυτογεωγραφική, οικοφυσιολογική μελέτη. [The adventive flora of Cyprus, taxonomic, floristic, phytogeographic, ecophysiological study]. Ph.D. Thesis, Athens University.Roy D, Alderman D, Anastasiu P, Arianoutsou M, Augustin S, Bacher S, Başnou C, Beisel J, Bertolino S, Bonesi L, Bretagnolle F, Chapuis J L, Chauvel B, Chiron F, Clergeau P, Cooper J, Cunha T, Delipetrou P, Desprez-Loustau M, Détaint M, Devin S, Didžiulis V, Essl F, Galil B S, Genovesi P, Gherardi F, Gollasch S, Hejda M, Hulme P E, Josefsson M, Kark S, Kauhala K, Kenis M, Klotz S, Kobelt M, Kühn I, Lambdon P W, Larsson T, Lopez-Vaamonde C, Lorvelec O, Marchante H, Minchin D, Nentwig W, Occhipinti-Ambrogi A, Olenin S, Olenina I, Ovcharenko I, Panov V E, Pascal M, Pergl J, Perglová I, Pino J, Pyšek P, Rabitsch W, Rasplus J, Rathod B, Roques A, Roy H, Sauvard D, Scalera R, Shiganova T A, Shirley S, Shwartz A, Solarz W, Vilà M, Winter M, Yésou P, Zaiko A, Adriaens T, Desmet P, Reyserhove L (2020). DAISIE - Inventory of alien invasive species in Europe. Version 1.7. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/ybwd3x accessed via GBIF.org on 2023-04-06.",
alien_species_cyprus:taxon:0b992c07177a94906e0fc982437b036e,Cyprus,CY,present,uncertain,casual,foodContaminant,1932/2015,"Morris, H. M. (1937). Injurious insects of Cyprus.—Bull, agric. Dep. Cyprus no. 4 (Ent. Ser.) 31 pp; Georghiou, G. P. 1977. The insects and mites of Cyprus. With emphasis on species of economic importance to agriculture, forestry, man and domestic animals. Benaki Phytopathological Institute. Kiphissia, Athens Greece 347 pp.; Gözüaçık, C., Güllü, M., Konuksal, A., Yücel, A. & Hekimhan, H. 2015. Insect species of stored cereal in Northern Cyprus [Poster presentation]. Conference: 2nd International Symposium for Agriculture and Food Ohrid, Republic of Macedonia",
alien_species_cyprus:taxon:0be3a3f3a4822a0be8be8dd7e011640a,Cyprus,CY,present,introduced,casual,agriculture,1908/2017,"Meikle RD (1985) Flora of Cyprus, Vol. 2. Georgiades C (1995) Η επιγενής χλωρίδα της Κύπρου. Ταξινομική, χλωριδικά, φυτογεωγραφική, οικοφυσιολογική μελέτη. [The adventive flora of Cyprus, taxonomic, floristic, phytogeographic, ecophysiological study]. Ph.D. Thesis, Athens University.; Hadjikyriakou, G. N., Hand, R., Christodoulou, C. S., Makris, C., Chrysostomou, G., Iosif, K. & Kefalas, K. 2025: New noteworthy records of flowering plants in Cyprus (1996–2024). – Cypricola 25: 1-13.",
alien_species_cyprus:taxon:0c00a7f95bf886620aaf230ef19c4702,Cyprus,CY,present,introduced,established,contaminantNursery,2022/2025,"Demetriou J, Georgiadis C, Martinou AF, Roy HE, Wetterer JK, Borowiec L, Economo EP, Triantis KA, Salata S (2023) Running rampant: the alien ants (Hymenoptera, Formicidae) of Cyprus. NeoBiota 88: 17-73. https://doi.org/10.3897/neobiota.88.106750","Date of last observation based on preserved specimens (leg. J. Demetriou, Limassol)"
alien_species_cyprus:taxon:0c00a7f95bf886620aaf230ef19c4702,Cyprus,CY,present,introduced,established,contaminantOnPlants,2022/2025,"Demetriou J, Georgiadis C, Martinou AF, Roy HE, Wetterer JK, Borowiec L, Economo EP, Triantis KA, Salata S (2023) Running rampant: the alien ants (Hymenoptera, Formicidae) of Cyprus. NeoBiota 88: 17-73. https://doi.org/10.3897/neobiota.88.106750","Date of last observation based on preserved specimens (leg. J. Demetriou, Limassol)"
